Campaign_ID,Campaign_Name,Channel,Date,Impressions,Clicks,Conversions,Cost/Ad Spend,Revenue Generated,Customer Acquired,Region,Audience Segment
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-24,16351,259,38,1735.82,1899.23,36,Asia-Pacific,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-10-25,7221,486,24,449.73,2265.03,22,Latin America,Young Adults
CMP_004,Email - Promo 4,Email,2025-10-25,14350,782,16,2429.84,5506.22,13,Asia-Pacific,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-10-25,7975,228,24,180.62,4524.01,21,Middle East,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-10-25,11606,273,50,1191.75,671.06,44,Europe,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-10-26,16195,703,94,1446.0,18875.12,81,North America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-10-26,12973,276,40,176.49,8763.09,39,Latin America,Young Adults
CMP_007,Email - Promo 7,Email,2025-10-26,7288,229,19,1072.38,1937.64,18,Asia-Pacific,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-10-26,9536,242,45,1344.91,810.69,40,Latin America,General
CMP_018,Email - Promo 18,Email,2025-10-26,11386,932,67,6531.69,7522.43,59,Asia-Pacific,General
CMP_015,Instagram - Promo 15,Instagram,2025-10-27,7862,478,30,2336.67,1190.71,28,Middle East,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-10-27,7261,276,20,2315.33,2208.31,16,Europe,General
CMP_002,Twitter - Promo 2,Twitter,2025-10-28,19096,332,31,153.5,3979.41,28,Europe,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-10-28,20561,278,20,110.44,3001.14,16,North America,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-10-28,11174,240,25,171.26,5063.92,22,Middle East,Young Adults
CMP_007,Email - Promo 7,Email,2025-10-28,4188,149,13,676.74,1260.85,11,Europe,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-10-28,20898,297,13,575.94,499.65,11,Europe,Young Adults
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-28,16303,302,47,2188.01,2990.03,42,North America,Students
CMP_020,Instagram - Promo 20,Instagram,2025-10-28,5527,224,17,1465.17,1459.84,14,Europe,Retirees
CMP_004,Email - Promo 4,Email,2025-10-29,12107,861,16,1877.53,4725.76,13,Latin America,Students
CMP_005,Instagram - Promo 5,Instagram,2025-10-29,8046,236,24,143.97,4187.75,20,Latin America,Young Adults
CMP_017,Google Ads - Promo 17,Google Ads,2025-10-29,15342,262,7,1573.22,458.02,6,Asia-Pacific,Professionals
CMP_007,Email - Promo 7,Email,2025-10-30,8132,210,20,899.16,1461.04,16,Europe,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-10-31,11665,332,25,516.24,4643.04,21,Latin America,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-31,11839,201,29,1328.93,1655.85,28,Asia-Pacific,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-11-01,12394,538,46,2494.75,2476.72,39,North America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-11-01,8025,224,31,735.24,3652.82,27,Middle East,Students
CMP_011,Facebook - Promo 11,Facebook,2025-11-01,12562,349,31,642.06,5979.44,25,North America,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-01,9558,238,27,1132.21,504.37,23,Middle East,Professionals
CMP_018,Email - Promo 18,Email,2025-11-01,12552,1108,107,9126.79,10614.23,99,North America,Young Adults
CMP_018,Email - Promo 18,Email,2025-11-01,7979,585,57,5420.84,3850.11,52,Europe,Students
CMP_001,Twitter - Promo 1,Twitter,2025-11-02,7039,517,31,339.15,2865.44,28,Latin America,Students
CMP_007,Email - Promo 7,Email,2025-11-02,6552,183,13,883.82,1108.05,11,Middle East,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-11-02,8473,207,36,637.36,4134.78,35,North America,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-02,11491,306,47,1477.58,603.61,40,Middle East,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-11-03,20803,334,27,114.18,3698.89,26,Asia-Pacific,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-11-03,11190,547,59,1164.55,15908.03,55,Asia-Pacific,General
CMP_004,Email - Promo 4,Email,2025-11-03,14041,869,16,2333.4,4846.25,15,Europe,General
CMP_006,Instagram - Promo 6,Instagram,2025-11-03,18183,870,138,3002.74,14087.23,137,Asia-Pacific,Professionals
CMP_007,Email - Promo 7,Email,2025-11-03,3448,87,9,380.48,811.16,8,North America,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-11-03,16121,208,10,369.48,288.82,9,Middle East,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-11-03,13177,148,6,282.04,230.24,4,Latin America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-11-03,11498,297,29,1064.04,3793.56,23,Middle East,Retirees
CMP_014,Twitter - Promo 14,Twitter,2025-11-03,8810,568,40,2427.31,3453.8,37,Middle East,Young Adults
CMP_019,Google Ads - Promo 19,Google Ads,2025-11-03,18408,305,32,2391.69,1512.52,27,Asia-Pacific,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-11-03,4942,197,11,1320.15,1087.12,9,Middle East,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-11-05,7256,428,16,318.57,1366.69,15,North America,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-11-05,10238,266,27,185.58,4825.4,23,Middle East,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-05,21125,798,24,3895.08,3443.39,22,Europe,Retirees
CMP_002,Twitter - Promo 2,Twitter,2025-11-06,13781,191,13,68.86,1740.74,12,Europe,General
CMP_002,Twitter - Promo 2,Twitter,2025-11-06,18770,323,20,116.61,2167.68,16,Latin America,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-06,13621,316,52,1269.59,499.95,42,Europe,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-11-07,8550,485,25,292.19,2416.48,20,North America,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-11-07,10994,293,38,191.54,6797.39,37,Latin America,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-11-07,11125,353,48,1180.61,6158.14,44,North America,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-07,21156,703,16,3057.33,2249.75,15,Asia-Pacific,Professionals
CMP_017,Google Ads - Promo 17,Google Ads,2025-11-07,12771,290,10,1214.07,749.5,9,Middle East,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-11-07,15163,266,39,1785.99,4345.81,37,Asia-Pacific,Retirees
CMP_014,Twitter - Promo 14,Twitter,2025-11-08,11585,620,40,2743.79,3509.81,38,Europe,Students
CMP_009,Facebook - Promo 9,Facebook,2025-11-09,17044,738,50,3012.58,2939.18,49,Latin America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-11-09,5654,388,33,2462.55,2199.3,29,Europe,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-11-10,6762,198,24,111.79,3929.39,21,Asia-Pacific,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-11-10,14209,358,33,557.33,6705.46,29,North America,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-10,12002,411,14,1982.71,1990.19,12,Europe,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-10,6446,142,20,608.89,316.65,19,Asia-Pacific,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-10,9869,234,24,921.98,298.79,19,North America,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-11-10,18272,385,11,1703.56,1037.89,9,Europe,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-11-10,10003,195,26,1141.99,2233.15,22,Latin America,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-11-11,19116,842,94,1684.79,23937.84,80,Asia-Pacific,Professionals
CMP_004,Email - Promo 4,Email,2025-11-11,10675,606,12,1635.35,3903.1,9,Middle East,Students
CMP_005,Instagram - Promo 5,Instagram,2025-11-11,11145,288,31,213.36,5795.52,30,Asia-Pacific,Professionals
CMP_007,Email - Promo 7,Email,2025-11-11,7048,224,22,946.4,2056.86,19,Asia-Pacific,General
CMP_010,Instagram - Promo 10,Instagram,2025-11-11,7981,212,25,771.46,2793.83,21,Middle East,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-11-11,4112,173,14,1668.2,1368.18,11,Middle East,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-11-12,6542,464,22,330.22,1971.53,20,Europe,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-11-12,29702,389,21,170.05,2757.31,20,Asia-Pacific,General
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-11-12,16047,902,109,2170.92,24556.12,107,North America,Young Adults
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-12,17944,600,19,2664.03,2703.17,17,Middle East,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-11-12,3587,207,15,1522.88,810.42,14,Asia-Pacific,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-11-12,13828,265,42,2063.1,2222.49,40,Europe,Students
CMP_001,Twitter - Promo 1,Twitter,2025-11-13,6097,394,20,278.04,1345.5,18,Europe,Professionals
CMP_006,Instagram - Promo 6,Instagram,2025-11-13,18505,884,141,3571.88,17522.73,132,Europe,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-13,13251,544,11,2492.8,1215.73,10,North America,General
CMP_014,Twitter - Promo 14,Twitter,2025-11-13,11972,773,56,3669.01,5158.93,48,North America,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-11-13,9882,663,59,4882.12,2102.22,48,Latin America,Students
CMP_015,Instagram - Promo 15,Instagram,2025-11-13,7763,465,34,2932.02,1139.19,33,Latin America,General
CMP_008,Facebook - Promo 8,Facebook,2025-11-14,12441,140,6,237.28,217.89,5,North America,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-11-14,15492,195,8,374.22,274.37,7,Latin America,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-11-14,6407,442,32,2803.16,1858.3,26,Middle East,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-11-14,7083,303,23,2400.1,1546.43,20,Middle East,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-11-15,4442,270,16,207.86,1394.97,12,Asia-Pacific,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-11-15,3213,238,11,129.38,1227.42,9,Middle East,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-11-15,8615,251,31,137.97,6406.3,25,Middle East,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-11-15,12185,668,102,2712.32,6891.07,99,Asia-Pacific,Students
CMP_006,Instagram - Promo 6,Instagram,2025-11-16,15060,682,94,2798.53,9064.0,86,Middle East,Students
CMP_009,Facebook - Promo 9,Facebook,2025-11-16,17416,691,50,2996.42,2469.36,42,Middle East,General
CMP_015,Instagram - Promo 15,Instagram,2025-11-16,7041,519,57,3564.57,3294.53,47,Asia-Pacific,Students
CMP_001,Twitter - Promo 1,Twitter,2025-11-17,5940,308,14,234.36,1130.73,12,Asia-Pacific,Retirees
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-11-17,15833,900,120,2221.29,24517.14,114,North America,Professionals
CMP_006,Instagram - Promo 6,Instagram,2025-11-17,12832,669,107,2754.92,13893.09,99,Latin America,General
CMP_009,Facebook - Promo 9,Facebook,2025-11-17,18016,762,72,3326.49,3659.97,69,North America,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-11-17,11991,524,50,2083.94,2314.92,49,Middle East,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-17,14849,581,15,2728.88,2015.65,14,Middle East,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-17,14222,543,13,2733.83,1611.15,12,North America,Students
CMP_005,Instagram - Promo 5,Instagram,2025-11-18,10109,234,26,165.27,3855.24,24,North America,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-11-18,20785,746,63,3414.34,3123.89,51,Latin America,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-11-18,20546,608,34,2609.22,1934.44,27,Middle East,Young Adults
CMP_004,Email - Promo 4,Email,2025-11-19,14526,807,18,2363.48,5298.99,14,Asia-Pacific,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-20,17654,801,16,3791.31,1748.62,15,North America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-11-20,7264,471,31,2994.42,1318.92,30,Asia-Pacific,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-11-20,4907,172,15,1434.38,1004.26,13,Latin America,Retirees
CMP_002,Twitter - Promo 2,Twitter,2025-11-21,18935,260,18,133.56,1845.17,16,North America,Professionals
CMP_007,Email - Promo 7,Email,2025-11-21,5469,181,23,744.02,2191.5,21,Asia-Pacific,Students
CMP_009,Facebook - Promo 9,Facebook,2025-11-21,20123,755,64,3218.73,3559.44,53,Europe,Students
CMP_011,Facebook - Promo 11,Facebook,2025-11-21,12280,290,16,465.32,3112.48,14,Latin America,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-11-22,12930,675,58,1279.71,12489.32,46,Latin America,Students
CMP_004,Email - Promo 4,Email,2025-11-22,12073,905,16,1936.32,4540.41,15,Middle East,Students
CMP_004,Email - Promo 4,Email,2025-11-22,9903,574,9,1440.26,3460.84,8,North America,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-11-22,13842,822,118,2893.83,14352.62,116,Middle East,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-11-22,21749,935,26,4395.92,2873.59,21,North America,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-11-22,8466,467,31,2078.28,2748.91,25,Latin America,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-11-22,7009,487,41,2934.58,1705.18,39,Asia-Pacific,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-11-22,4892,175,9,1506.41,855.69,7,Asia-Pacific,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-11-23,9865,233,27,123.31,3735.99,22,Middle East,Students
CMP_007,Email - Promo 7,Email,2025-11-23,7057,247,26,1106.35,2353.91,23,Latin America,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-11-23,9097,271,41,895.67,5973.6,40,Europe,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-23,13547,347,66,1759.77,1318.75,65,Middle East,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-11-24,12203,593,54,2842.92,6176.02,53,Latin America,Students
CMP_015,Instagram - Promo 15,Instagram,2025-11-24,4847,245,25,1217.75,1456.01,23,Middle East,Young Adults
CMP_018,Email - Promo 18,Email,2025-11-24,8169,721,49,5070.56,4924.48,47,Middle East,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-11-24,5543,225,13,1558.89,849.22,10,Latin America,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-11-25,4908,334,18,288.44,1519.27,14,Middle East,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-11-25,13889,249,14,84.7,1428.56,12,Europe,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-11-25,11319,258,26,173.88,5134.27,25,North America,Students
CMP_007,Email - Promo 7,Email,2025-11-25,6188,154,14,758.14,1050.84,13,Middle East,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-11-25,10280,638,99,2460.89,6975.82,79,Middle East,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-11-25,10297,226,39,962.97,941.17,36,Latin America,Retirees
CMP_017,Google Ads - Promo 17,Google Ads,2025-11-25,16616,370,14,1881.12,645.47,11,North America,Retirees
CMP_018,Email - Promo 18,Email,2025-11-25,10993,908,61,6748.16,3837.54,50,Europe,Young Adults
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-11-26,19069,1094,141,2637.72,37153.38,131,Asia-Pacific,Retirees
CMP_020,Instagram - Promo 20,Instagram,2025-11-26,9076,396,32,3326.61,2852.83,26,North America,Professionals
CMP_006,Instagram - Promo 6,Instagram,2025-11-27,25928,1404,148,5153.5,20342.68,125,Latin America,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-11-27,11816,764,76,2886.83,5190.49,75,Europe,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-11-27,12617,230,25,1429.18,1269.39,21,Middle East,General
CMP_006,Instagram - Promo 6,Instagram,2025-11-28,17515,937,136,3289.01,16098.09,117,Middle East,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-11-28,16225,216,11,356.89,314.36,9,Europe,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-11-28,8438,247,44,870.92,5453.57,37,Europe,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-11-28,9652,480,39,2145.74,3287.46,32,Asia-Pacific,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-11-29,7728,173,14,100.41,2617.38,12,Asia-Pacific,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-11-29,9137,674,60,4416.34,3076.34,51,Europe,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-11-30,11614,171,14,71.93,2324.01,13,North America,Retirees
CMP_007,Email - Promo 7,Email,2025-11-30,6141,204,21,947.47,1535.09,20,North America,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-11-30,17714,312,49,1616.81,2399.27,39,Europe,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-11-30,8447,334,20,2714.85,1320.46,18,Middle East,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-12-01,20525,973,101,2667.88,19376.95,93,North America,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-12-01,19977,867,80,3740.07,4124.48,79,North America,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-01,15179,589,20,2563.09,2521.61,17,Asia-Pacific,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-01,11483,279,30,1345.56,834.82,28,North America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-01,9765,275,35,1098.23,612.82,31,Middle East,Retirees
CMP_002,Twitter - Promo 2,Twitter,2025-12-02,13834,189,13,102.32,1849.95,12,Asia-Pacific,Students
CMP_005,Instagram - Promo 5,Instagram,2025-12-02,8274,192,23,144.23,4552.66,18,Middle East,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-12-02,20282,372,63,2755.82,4236.78,53,Europe,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-03,19044,761,22,3191.22,2920.09,18,Latin America,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-03,12299,511,14,2439.1,1836.82,13,Europe,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-03,11205,240,41,907.44,1157.34,35,Asia-Pacific,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-03,11858,250,40,1057.55,879.11,35,Latin America,Professionals
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-03,18878,402,18,1968.0,1137.96,17,Latin America,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-12-04,7108,353,22,315.18,2286.36,21,Latin America,Students
CMP_002,Twitter - Promo 2,Twitter,2025-12-04,12856,170,9,75.29,1327.07,7,Middle East,General
CMP_009,Facebook - Promo 9,Facebook,2025-12-04,13827,574,53,2399.86,3029.79,44,Asia-Pacific,Students
CMP_009,Facebook - Promo 9,Facebook,2025-12-04,17107,521,32,2004.72,1808.34,31,North America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-12-04,7838,220,28,678.06,4225.07,24,Middle East,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-12-04,9253,227,31,746.46,4817.59,30,Middle East,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-12-04,7650,485,34,3087.3,1111.34,31,North America,Students
CMP_002,Twitter - Promo 2,Twitter,2025-12-05,17100,279,18,123.66,3024.12,16,Asia-Pacific,Young Adults
CMP_004,Email - Promo 4,Email,2025-12-05,10726,803,18,2475.84,4435.11,16,Europe,Retirees
CMP_007,Email - Promo 7,Email,2025-12-05,6845,212,23,918.5,2251.5,21,Latin America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-12-05,9253,233,23,743.56,2483.17,19,Middle East,Retirees
CMP_020,Instagram - Promo 20,Instagram,2025-12-05,5660,255,20,1806.61,2450.66,18,Asia-Pacific,Retirees
CMP_004,Email - Promo 4,Email,2025-12-06,13396,936,21,2221.94,6860.45,20,Middle East,Students
CMP_008,Facebook - Promo 8,Facebook,2025-12-06,18840,216,13,401.79,428.5,11,Latin America,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-12-06,14845,438,42,1918.7,1970.9,35,Asia-Pacific,Young Adults
CMP_011,Facebook - Promo 11,Facebook,2025-12-06,16794,433,44,736.5,8361.04,39,Latin America,General
CMP_004,Email - Promo 4,Email,2025-12-07,18122,1272,26,4320.0,7422.25,22,Europe,General
CMP_006,Instagram - Promo 6,Instagram,2025-12-07,22342,1389,128,5283.08,17828.02,115,North America,General
CMP_008,Facebook - Promo 8,Facebook,2025-12-07,13726,172,9,297.25,247.63,7,Middle East,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-07,9520,285,31,1500.86,406.78,27,North America,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-07,13524,330,15,1563.73,1240.11,14,Middle East,Professionals
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-07,18929,396,14,2054.2,787.52,12,Asia-Pacific,General
CMP_018,Email - Promo 18,Email,2025-12-07,10846,928,96,8791.35,8561.77,83,Europe,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-12-08,13987,798,64,1402.98,10551.79,60,Asia-Pacific,General
CMP_008,Facebook - Promo 8,Facebook,2025-12-08,16345,213,12,353.4,430.68,11,Latin America,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-12-08,21528,238,12,429.68,428.58,10,Asia-Pacific,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-12-08,9513,241,20,420.29,3941.25,17,Latin America,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-12-08,4313,278,31,2158.21,1643.62,28,Middle East,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-12-08,19295,379,64,2478.91,3175.83,52,Europe,General
CMP_012,Twitter - Promo 12,Twitter,2025-12-09,8656,518,67,2165.84,3429.81,54,Latin America,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-09,10374,233,37,1157.6,792.45,32,Middle East,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-12-10,16755,228,11,401.6,317.57,9,Asia-Pacific,Retirees
CMP_002,Twitter - Promo 2,Twitter,2025-12-11,16656,257,17,109.49,1868.79,14,North America,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-12-11,23966,1297,178,4724.22,17562.84,150,Asia-Pacific,General
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-11,19692,471,13,2541.77,628.07,12,North America,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-12-11,13493,211,29,1635.7,3460.43,23,Middle East,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-12-11,21926,340,53,2740.17,3179.36,51,Europe,Students
CMP_001,Twitter - Promo 1,Twitter,2025-12-12,5489,351,22,222.77,1672.9,20,North America,Students
CMP_012,Twitter - Promo 12,Twitter,2025-12-13,10516,636,94,2683.02,5155.01,79,Europe,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-13,23401,915,24,4498.82,2590.53,20,Europe,General
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-13,21522,485,19,3151.95,1305.33,17,Europe,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-12-14,10679,624,39,2607.7,3824.99,31,Europe,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-12-14,13208,618,56,2669.6,6848.95,45,Europe,Young Adults
CMP_004,Email - Promo 4,Email,2025-12-15,12251,966,16,1924.85,3900.17,12,North America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-12-15,8112,577,51,3733.55,2144.51,44,Latin America,General
CMP_018,Email - Promo 18,Email,2025-12-15,9344,698,77,6693.65,6978.3,63,Europe,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-12-16,7621,348,35,1403.03,3844.12,31,Middle East,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-12-16,11708,381,60,1248.23,6323.41,57,Asia-Pacific,Professionals
CMP_012,Twitter - Promo 12,Twitter,2025-12-16,10407,716,78,2827.41,4695.99,63,Asia-Pacific,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-16,20147,722,25,3178.02,2623.32,22,Latin America,Professionals
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-16,23923,577,25,3292.51,2390.81,22,North America,Young Adults
CMP_018,Email - Promo 18,Email,2025-12-17,10414,820,75,5586.51,6371.98,60,Middle East,General
CMP_008,Facebook - Promo 8,Facebook,2025-12-18,13008,199,10,359.17,390.45,9,Middle East,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-12-18,16297,247,12,416.98,340.54,11,Europe,General
CMP_010,Instagram - Promo 10,Instagram,2025-12-18,6892,235,36,876.39,5029.92,32,Asia-Pacific,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-18,15149,500,10,2120.99,1151.24,9,North America,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-19,22673,787,23,3536.7,2964.96,18,Latin America,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-12-20,21159,335,27,149.83,3087.78,24,Middle East,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-12-20,10679,164,6,285.47,216.51,4,Latin America,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-12-20,9537,259,30,965.72,3819.27,26,North America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-12-20,7842,191,22,666.29,2756.31,18,North America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-12-21,16998,235,9,443.4,288.42,8,Europe,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-12-21,10468,237,21,417.3,4242.82,17,Europe,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-12-21,12161,751,95,2793.96,6801.16,89,Europe,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-12-21,11218,542,28,2640.22,2680.33,24,Asia-Pacific,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-21,8088,239,36,1314.81,588.91,34,Latin America,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-21,13271,288,37,1335.53,674.88,31,Europe,Professionals
CMP_004,Email - Promo 4,Email,2025-12-22,14355,946,22,2646.02,8404.28,19,Europe,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-12-22,14660,633,44,2424.55,2370.06,42,Asia-Pacific,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-12-22,9174,292,37,953.69,4537.81,35,Latin America,General
CMP_012,Twitter - Promo 12,Twitter,2025-12-22,14435,798,109,3233.28,6638.34,96,Europe,General
CMP_014,Twitter - Promo 14,Twitter,2025-12-22,10422,620,41,3010.68,3513.22,33,Latin America,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-22,20839,363,14,1742.87,563.29,12,Asia-Pacific,General
CMP_018,Email - Promo 18,Email,2025-12-22,8019,554,42,4960.69,4974.8,40,Europe,General
CMP_018,Email - Promo 18,Email,2025-12-22,10910,926,61,7691.58,5698.44,55,Europe,Professionals
